0,150.63
10,149.68
20,148.72
30,147.76
40,146.8
50,145.84
60,144.87
70,143.9
80,142.93
90,141.96
100,140.98
110,140
120,139.02
130,138.04
140,137.05
150,136.06
160,135.06
170,134.06
180,133.06
190,132.06
200,131.05
210,130.03
220,129.02
230,128
240,126.97
250,125.94
260,124.91
270,123.87
280,122.83
290,121.79
300,120.73
310,119.68
320,118.62
330,117.55
340,116.48
350,115.4
360,114.32
370,113.23
380,112.13
390,111.03
400,109.92
410,108.8
420,107.68
430,106.55
440,105.41
450,104.27
460,103.11
470,101.95
480,100.78
490,99.599
500,98.41
510,97.211
520,96.001
530,94.782
540,93.551
550,92.309
560,91.055
570,89.788
580,88.509
590,87.215
600,85.908
610,84.586
620,83.248
630,81.893
640,80.521
650,79.131
660,77.722
670,76.293
680,74.842
690,73.368
700,71.87
710,70.346
720,68.795
730,67.214
740,65.602
750,63.955
760,62.272
770,60.549
780,58.783
790,56.968
800,55.103
810,53.179
820,51.192
830,49.132
840,46.991
850,44.758
860,42.416
870,39.948
880,37.328
890,34.522
900,31.479
910,28.125
920,24.329
930,19.842
940,14.013
950,0
