0,155.53
10,154.48
20,153.43
30,152.37
40,151.32
50,150.27
60,149.21
70,148.15
80,147.09
90,146.03
100,144.97
110,143.9
120,142.84
130,141.77
140,140.7
150,139.62
160,138.55
170,137.47
180,136.39
190,135.31
200,134.22
210,133.14
220,132.04
230,130.95
240,129.85
250,128.75
260,127.65
270,126.54
280,125.43
290,124.32
300,123.2
310,122.08
320,120.95
330,119.82
340,118.68
350,117.54
360,116.4
370,115.25
380,114.09
390,112.93
400,111.76
410,110.59
420,109.41
430,108.22
440,107.03
450,105.83
460,104.62
470,103.41
480,102.19
490,100.96
500,99.717
510,98.469
520,97.212
530,95.945
540,94.668
550,93.38
560,92.081
570,90.771
580,89.449
590,88.113
600,86.764
610,85.402
620,84.024
630,82.631
640,81.222
650,79.794
660,78.349
670,76.884
680,75.399
690,73.892
700,72.361
710,70.806
720,69.223
730,67.613
740,65.971
750,64.297
760,62.586
770,60.837
780,59.046
790,57.207
800,55.318
810,53.372
820,51.363
830,49.283
840,47.123
850,44.871
860,42.512
870,40.027
880,37.392
890,34.572
900,31.518
910,28.153
920,24.346
930,19.851
940,14.016
950,0
