0,161.81
10,160.63
20,159.46
30,158.28
40,157.1
50,155.93
60,154.75
70,153.57
80,152.4
90,151.22
100,150.05
110,148.87
120,147.69
130,146.51
140,145.34
150,144.16
160,142.98
170,141.8
180,140.61
190,139.43
200,138.25
210,137.06
220,135.87
230,134.69
240,133.5
250,132.3
260,131.11
270,129.91
280,128.71
290,127.51
300,126.3
310,125.1
320,123.89
330,122.67
340,121.46
350,120.24
360,119.01
370,117.78
380,116.55
390,115.31
400,114.07
410,112.83
420,111.57
430,110.32
440,109.06
450,107.79
460,106.51
470,105.23
480,103.95
490,102.65
500,101.35
510,100.04
520,98.723
530,97.396
540,96.061
550,94.716
560,93.361
570,91.996
580,90.619
590,89.232
600,87.831
610,86.418
620,84.991
630,83.549
640,82.092
650,80.619
660,79.129
670,77.62
680,76.092
690,74.543
700,72.972
710,71.376
720,69.756
730,68.108
740,66.43
750,64.721
760,62.976
770,61.195
780,59.371
790,57.503
800,55.585
810,53.611
820,51.575
830,49.47
840,47.286
850,45.011
860,42.63
870,40.126
880,37.472
890,34.635
900,31.565
910,28.186
920,24.368
930,19.862
940,14.02
950,0
