0,680.09
10,677.87
20,675.64
30,673.42
40,671.18
50,668.94
60,666.69
70,664.44
80,662.18
90,659.92
100,657.66
110,655.37
120,653.09
130,650.81
140,648.51
150,646.21
160,643.91
170,641.59
180,639.27
190,636.95
200,634.61
210,632.27
220,629.92
230,627.57
240,625.21
250,622.84
260,620.47
270,618.08
280,615.69
290,613.3
300,610.89
310,608.48
320,606.07
330,603.63
340,601.2
350,598.76
360,596.3
370,593.84
380,591.38
390,588.9
400,586.41
410,583.93
420,581.42
430,578.91
440,576.39
450,573.86
460,571.32
470,568.77
480,566.21
490,563.65
500,561.07
510,558.48
520,555.89
530,553.28
540,550.66
550,548.04
560,545.4
570,542.75
580,540.1
590,537.42
600,534.74
610,532.05
620,529.34
630,526.63
640,523.89
650,521.16
660,518.41
670,515.63
680,512.86
690,510.07
700,507.26
710,504.45
720,501.61
730,498.77
740,495.91
750,493.04
760,490.16
770,487.24
780,484.33
790,481.39
800,478.45
810,475.48
820,472.5
830,469.51
840,466.48
850,463.46
860,460.41
870,457.34
880,454.26
890,451.15
900,448.03
910,444.88
920,441.72
930,438.53
940,435.33
950,432.11
960,428.86
970,425.59
980,422.3
990,418.99
1000,415.64
1010,412.28
1020,408.89
1030,405.48
1040,402.04
1050,398.58
1060,395.07
1070,391.56
1080,388
1090,384.42
1100,380.8
1110,377.16
1120,373.48
1130,369.77
1140,366.03
1150,362.31
1160,358.6
1170,354.99
1180,351.4
1190,347.92
1200,344.47
1210,341.08
1220,337.76
1230,334.48
1240,331.29
1250,328.12
1260,325.02
1270,321.98
1280,318.97
1290,316.03
1300,313.13
1310,310.28
1320,307.48
1330,304.72
1340,302.01
1350,299.34
1360,296.71
1370,294.12
1380,291.58
1390,289.08
1400,286.6
1410,284.17
1420,281.78
1430,279.41
1440,277.08
1450,274.79
1460,272.52
1470,270.28
1480,268.08
1490,265.91
1500,263.76
1510,261.64
1520,259.55
1530,257.48
1540,255.44
1550,253.42
1560,251.43
1570,249.46
1580,247.51
1590,245.58
1600,243.67
1610,241.78
1620,239.92
1630,238.07
1640,236.24
1650,234.43
1660,232.63
1670,230.85
1680,229.09
1690,227.35
1700,225.62
1710,223.9
1720,222.2
1730,220.51
1740,218.84
1750,217.18
1760,215.53
1770,213.9
1780,212.28
1790,210.66
1800,209.07
1810,207.48
1820,205.9
1830,204.33
1840,202.78
1850,201.23
1860,199.69
1870,198.16
1880,196.64
1890,195.13
1900,193.63
1910,192.13
1920,190.64
1930,189.16
1940,187.69
1950,186.23
1960,184.77
1970,183.32
1980,181.87
1990,180.43
2000,179
2010,177.57
2020,176.15
2030,174.73
2040,173.32
2050,171.91
2060,170.51
2070,169.11
2080,167.71
2090,166.32
2100,164.94
2110,163.56
2120,162.18
2130,160.8
2140,159.43
2150,158.06
2160,156.7
2170,155.33
2180,153.97
2190,152.62
2200,151.26
2210,149.91
2220,148.55
2230,147.2
2240,145.86
2250,144.51
2260,143.16
2270,141.82
2280,140.47
2290,139.13
2300,137.79
2310,136.44
2320,135.1
2330,133.76
2340,132.42
2350,131.07
2360,129.73
2370,128.39
2380,127.04
2390,125.69
2400,124.35
2410,123
2420,121.64
2430,120.29
2440,118.94
2450,117.58
2460,116.22
2470,114.85
2480,113.48
2490,112.11
2500,110.74
2510,109.36
2520,107.98
2530,106.59
2540,105.2
2550,103.8
2560,102.39
2570,100.98
2580,99.562
2590,98.137
2600,96.705
2610,95.264
2620,93.814
2630,92.355
2640,90.887
2650,89.408
2660,87.918
2670,86.415
2680,84.901
2690,83.372
2700,81.83
2710,80.271
2720,78.697
2730,77.104
2740,75.493
2750,73.861
2760,72.207
2770,70.529
2780,68.826
2790,67.095
2800,65.334
2810,63.54
2820,61.71
2830,59.841
2840,57.929
2850,55.968
2860,53.954
2870,51.88
2880,49.738
2890,47.519
2900,45.211
2910,42.801
2920,40.267
2930,37.588
2940,34.726
2950,31.634
2960,28.236
2970,24.401
2980,19.881
2990,14.028
3000,0
