0,330.33
10,329.18
20,328.04
30,326.91
40,325.79
50,324.68
60,323.58
70,322.5
80,321.42
90,320.34
100,319.28
110,318.23
120,317.18
130,316.14
140,315.11
150,314.08
160,313.07
170,312.05
180,311.05
190,310.05
200,309.05
210,308.06
220,307.08
230,306.1
240,305.12
250,304.15
260,303.19
270,302.23
280,301.27
290,300.32
300,299.37
310,298.43
320,297.49
330,296.55
340,295.62
350,294.69
360,293.76
370,292.84
380,291.92
390,291
400,290.09
410,289.18
420,288.27
430,287.36
440,286.46
450,285.55
460,284.66
470,283.76
480,282.86
490,281.97
500,281.08
510,280.19
520,279.31
530,278.42
540,277.54
550,276.66
560,275.78
570,274.9
580,274.02
590,273.15
600,272.28
610,271.4
620,270.53
630,269.67
640,268.8
650,267.93
660,267.07
670,266.2
680,265.34
690,264.48
700,263.62
710,262.76
720,261.9
730,261.05
740,260.19
750,259.34
760,258.48
770,257.63
780,256.78
790,255.92
800,255.07
810,254.22
820,253.37
830,252.53
840,251.68
850,250.83
860,249.98
870,249.14
880,248.29
890,247.45
900,246.61
910,245.76
920,244.92
930,244.08
940,243.23
950,242.39
960,241.55
970,240.71
980,239.87
990,239.03
1000,238.19
1010,237.35
1020,236.51
1030,235.68
1040,234.84
1050,234
1060,233.16
1070,232.33
1080,231.49
1090,230.65
1100,229.82
1110,228.98
1120,228.14
1130,227.31
1140,226.47
1150,225.63
1160,224.8
1170,223.96
1180,223.13
1190,222.29
1200,221.46
1210,220.62
1220,219.79
1230,218.95
1240,218.11
1250,217.28
1260,216.44
1270,215.61
1280,214.77
1290,213.93
1300,213.1
1310,212.26
1320,211.43
1330,210.59
1340,209.75
1350,208.92
1360,208.08
1370,207.24
1380,206.4
1390,205.56
1400,204.73
1410,203.89
1420,203.05
1430,202.21
1440,201.37
1450,200.53
1460,199.69
1470,198.85
1480,198
1490,197.16
1500,196.32
1510,195.48
1520,194.63
1530,193.79
1540,192.94
1550,192.1
1560,191.25
1570,190.4
1580,189.56
1590,188.71
1600,187.86
1610,187.01
1620,186.16
1630,185.31
1640,184.46
1650,183.6
1660,182.75
1670,181.89
1680,181.04
1690,180.18
1700,179.32
1710,178.47
1720,177.61
1730,176.75
1740,175.88
1750,175.02
1760,174.16
1770,173.29
1780,172.42
1790,171.56
1800,170.69
1810,169.82
1820,168.95
1830,168.07
1840,167.2
1850,166.32
1860,165.44
1870,164.57
1880,163.68
1890,162.8
1900,161.92
1910,161.03
1920,160.14
1930,159.26
1940,158.36
1950,157.47
1960,156.58
1970,155.68
1980,154.78
1990,153.88
2000,152.98
2010,152.07
2020,151.16
2030,150.26
2040,149.34
2050,148.43
2060,147.51
2070,146.59
2080,145.67
2090,144.75
2100,143.82
2110,142.89
2120,141.96
2130,141.02
2140,140.08
2150,139.14
2160,138.2
2170,137.25
2180,136.3
2190,135.34
2200,134.38
2210,133.42
2220,132.46
2230,131.49
2240,130.51
2250,129.54
2260,128.56
2270,127.57
2280,126.58
2290,125.59
2300,124.59
2310,123.59
2320,122.58
2330,121.57
2340,120.55
2350,119.53
2360,118.5
2370,117.47
2380,116.43
2390,115.39
2400,114.34
2410,113.28
2420,112.22
2430,111.15
2440,110.07
2450,108.99
2460,107.9
2470,106.8
2480,105.7
2490,104.59
2500,103.47
2510,102.34
2520,101.2
2530,100.05
2540,98.897
2550,97.731
2560,96.555
2570,95.369
2580,94.171
2590,92.963
2600,91.743
2610,90.51
2620,89.265
2630,88.006
2640,86.734
2650,85.447
2660,84.144
2670,82.826
2680,81.491
2690,80.138
2700,78.767
2710,77.376
2720,75.965
2730,74.531
2740,73.075
2750,71.594
2760,70.087
2770,68.552
2780,66.987
2790,65.39
2800,63.759
2810,62.09
2820,60.382
2830,58.63
2840,56.829
2850,54.977
2860,53.066
2870,51.091
2880,49.043
2890,46.913
2900,44.691
2910,42.359
2920,39.901
2930,37.29
2940,34.492
2950,31.458
2960,28.111
2970,24.321
2980,19.838
2990,14.013
3000,0
