timestamp,sensorId,boardId,voltage8433765684,8,0,7.47250605
8433862980,8,0,7.47250605
8433962964,8,0,7.47250605
8434062984,8,0,7.47250605
8434162988,8,0,7.47250605
8434262972,8,0,7.47250605
8434362988,8,0,7.47250605
8434463000,8,0,7.47250605
8434562972,8,0,7.47250605
8434663000,8,0,7.47250605
8434765740,8,0,7.47155094
8434863008,8,0,7.47155094
8434963012,8,0,7.47155094
8435062976,8,0,7.47155094
8435165300,8,0,7.47155094
8435262992,8,0,7.47155094
8435363044,8,0,7.47155094
8435462980,8,0,7.47155094
8435563164,8,0,7.47155094
8435662996,8,0,7.47155094
8435765688,8,0,7.47245693
8435863004,8,0,7.47245693
8435962976,8,0,7.47245693
8436064104,8,0,7.47245693
8436162984,8,0,7.47245693
8436263012,8,0,7.47245693
8436362996,8,0,7.47245693
8436463008,8,0,7.47245693
8436562996,8,0,7.47245693
8436663000,8,0,7.47245693
8436765724,8,0,7.47222948
8436863016,8,0,7.47222948
8436964112,8,0,7.47222948
8437063000,8,0,7.47222948
8437163024,8,0,7.47222948
8437263004,8,0,7.47222948
8437362988,8,0,7.47222948
8437463000,8,0,7.47222948
8437563008,8,0,7.47222948
8437663040,8,0,7.47222948
8437765728,8,0,7.47080469
8437863024,8,0,7.47080469
8437963004,8,0,7.47080469
8438063036,8,0,7.47080469
8438163012,8,0,7.47080469
8438264152,8,0,7.47080469
8438363020,8,0,7.47080469
8438463032,8,0,7.47080469
8438563052,8,0,7.47080469
8438663036,8,0,7.47080469
8438765824,8,0,7.47126436
8438863036,8,0,7.47126436
8438963036,8,0,7.47126436
8439063028,8,0,7.47126436
8439163032,8,0,7.47126436
8439265380,8,0,7.47126436
8439363040,8,0,7.47126436
8439463044,8,0,7.47126436
8439563032,8,0,7.47126436
8439663040,8,0,7.47126436
8439765784,8,0,7.47182178
8439863028,8,0,7.47182178
8439963028,8,0,7.47182178
8440063040,8,0,7.47182178
8440164140,8,0,7.47182178
8440263056,8,0,7.47182178
8440363052,8,0,7.47182178
8440463056,8,0,7.47182178
8440563044,8,0,7.47182178
8440663044,8,0,7.47182178
8440765804,8,0,7.47259331
8440863056,8,0,7.47259331
8440963048,8,0,7.47259331
8441063080,8,0,7.47259331
8441163040,8,0,7.47259331
